SYMBOL,SERIES_x,PRICE_RANGE,PRICE_BAND,TRADED_VALUE,SERIES_y,SERIES,VAR,is_fno,category
KESORAMIND,IQ,4.64-5.67,9.99,3321254.86,EQ,IQ,17.35,False,Only Delivery
KESORAMIND,RL,4.12-6.19,20.08,3321254.86,EQ,RL,17.35,False,Only Delivery
KESWANISYN,EQ,9.60-14.40,20.0,0.0,,EQ,9999.0,False,Only Delivery
KEYCORP$,AF,79.40-97.05,10.0,0.0,,AF,9999.0,False,Only Delivery
KEYCORP$,BL,87.34-89.11,1.0,0.0,,BL,9999.0,False,Only Delivery
KEYCORP$,EQ,79.40-97.05,10.0,0.0,,EQ,9999.0,False,Only Delivery
KEYCORP$,RL,79.40-97.05,10.0,0.0,,RL,9999.0,False,Only Delivery
KEYFINSERV,BE,324.00-396.00,10.0,52127852.93666667,EQ,BE,31.62,False,5x
KEYFINSERV,BL,356.40-363.60,1.0,52127852.93666667,EQ,BL,31.62,False,Only Delivery
KEYFINSERV,EQ,324.00-396.00,10.0,52127852.93666667,EQ,EQ,31.62,False,5x
KEYFINSERV,IQ,270.00-330.00,10.0,52127852.93666667,EQ,IQ,31.62,False,Only Delivery
KEYFINSERV,RL,288.00-432.00,20.0,52127852.93666667,EQ,RL,31.62,False,Only Delivery
KFBL$,AF,43.90-53.65,9.99,0.0,,AF,9999.0,False,Only Delivery
KFBL$,BL,48.29-49.26,0.99,0.0,,BL,9999.0,False,Only Delivery
KFBL$,EQ,39.02-58.53,20.0,0.0,,EQ,9999.0,False,Only Delivery
KFBL$,RL,43.90-53.65,9.99,0.0,,RL,9999.0,False,Only Delivery
KFINTECH,AF,962.50-1176.30,10.0,592889679.7333333,EQ,AF,18.81,False,Only Delivery
KFINTECH,BE,855.60-1283.20,19.99,592889679.7333333,EQ,BE,18.81,False,5x
KFINTECH,BL,1058.70-1080.00,1.0,592889679.7333333,EQ,BL,18.81,False,Only Delivery
KFINTECH,EQ,962.50-1176.30,10.0,592889679.7333333,EQ,EQ,18.81,False,5x
KFINTECH,IQ,992.60-1213.00,9.99,592889679.7333333,EQ,IQ,18.81,False,Only Delivery
KFINTECH,RL,962.50-1176.30,10.0,592889679.7333333,EQ,RL,18.81,False,Only Delivery
KFINTECH,T0,1058.70-1080.00,1.0,592889679.7333333,EQ,T0,18.81,False,Only Delivery
KFINTECH,TL,1058.70-1080.00,1.0,592889679.7333333,EQ,TL,18.81,False,Only Delivery
KGDENIM,BE,2.44-3.66,20.0,0.0,,BE,9999.0,False,Only Delivery
KGDENIM,EQ,2.44-3.66,20.0,0.0,,EQ,9999.0,False,Only Delivery
KGES$,SM,51.74-57.19,5.0,0.0,,SM,9999.0,False,Only Delivery
KGES$,ST,51.74-57.19,5.0,0.0,,ST,9999.0,False,Only Delivery
KGKHOSLA,BE,5.60-8.40,20.0,0.0,,BE,9999.0,False,Only Delivery
KGKHOSLA,EQ,5.60-8.40,20.0,0.0,,EQ,9999.0,False,Only Delivery
KGL,BE,0.19-0.21,5.0,0.0,,BE,9999.0,False,Only Delivery
KGL,BL,0.19-0.21,5.0,0.0,,BL,9999.0,False,Only Delivery
KGL,BZ,0.19-0.21,5.0,0.0,,BZ,9999.0,False,Only Delivery
KGL,EQ,0.19-0.21,5.0,0.0,,EQ,9999.0,False,Only Delivery
KGL,IQ,1.61-1.78,5.01,0.0,,IQ,9999.0,False,Only Delivery
KGL,RL,0.16-0.24,20.0,0.0,,RL,9999.0,False,Only Delivery
KGPETRO$,AF,243.90-298.10,10.0,0.0,,AF,9999.0,False,Only Delivery
KGPETRO$,BL,268.30-273.70,1.0,0.0,,BL,9999.0,False,Only Delivery
KGPETRO$,EQ,216.80-325.20,20.0,0.0,,EQ,9999.0,False,Only Delivery
KGPETRO$,RL,243.90-298.10,10.0,0.0,,RL,9999.0,False,Only Delivery
KGVL$,SM,50.80-76.20,20.0,0.0,,SM,9999.0,False,Only Delivery
KHADIM,BE,195.36-293.05,20.0,4979273.816666666,EQ,BE,18.19,False,3x
KHADIM,BL,241.76-246.65,1.0,4979273.816666666,EQ,BL,18.19,False,Only Delivery
KHADIM,EQ,195.36-293.05,20.0,4979273.816666666,EQ,EQ,18.19,False,3x
KHADIM,IQ,202.24-303.37,20.0,4979273.816666666,EQ,IQ,18.19,False,Only Delivery
KHADIM,RL,195.36-293.05,20.0,4979273.816666666,EQ,RL,18.19,False,Only Delivery
KHAICHEM,BE,82.28-123.43,20.0,140395796.02333334,EQ,BE,20.5,False,5x
KHAICHEM,BL,101.83-103.88,1.0,140395796.02333334,EQ,BL,20.5,False,Only Delivery
KHAICHEM,EQ,82.28-123.43,20.0,140395796.02333334,EQ,EQ,20.5,False,5x
KHAICHEM,IQ,79.99-119.98,20.0,140395796.02333334,EQ,IQ,20.5,False,Only Delivery
KHAICHEM,RL,82.28-123.43,20.0,140395796.02333334,EQ,RL,20.5,False,Only Delivery
KHAITANELE,BE,1.30-1.40,3.7,0.0,,BE,9999.0,False,Only Delivery
KHAITANELE,BL,1.30-1.40,3.7,0.0,,BL,9999.0,False,Only Delivery
KHAITANELE,BZ,1.30-1.40,3.7,0.0,,BZ,9999.0,False,Only Delivery
KHAITANELE,EQ,1.30-1.40,3.7,0.0,,EQ,9999.0,False,Only Delivery
KHAITANELE,IQ,33.50-37.00,4.96,0.0,,IQ,9999.0,False,Only Delivery
KHAITANELE,RL,1.10-1.60,18.52,0.0,,RL,9999.0,False,Only Delivery
KHAITANLTD,BE,108.21-132.26,10.0,556600.4933333333,EQ,BE,22.63,False,Only Delivery
KHAITANLTD,BL,119.03-121.44,1.0,556600.4933333333,EQ,BL,22.63,False,Only Delivery
KHAITANLTD,EQ,108.21-132.26,10.0,556600.4933333333,EQ,EQ,22.63,False,Only Delivery
KHAITANLTD,IQ,107.33-131.18,10.0,556600.4933333333,EQ,IQ,22.63,False,Only Delivery
KHAITANLTD,RL,96.19-144.28,20.0,556600.4933333333,EQ,RL,22.63,False,Only Delivery
KHANDSE,BE,18.66-27.99,20.0,27319.606666666663,EQ,BE,22.51,False,Only Delivery
KHANDSE,BL,23.09-23.56,1.01,27319.606666666663,EQ,BL,22.51,False,Only Delivery
KHANDSE,EQ,18.66-27.99,20.0,27319.606666666663,EQ,EQ,22.51,False,Only Delivery
KHANDSE,IQ,18.78-28.17,20.0,27319.606666666663,EQ,IQ,22.51,False,Only Delivery
KHANDSE,RL,18.66-27.99,20.0,27319.606666666663,EQ,RL,22.51,False,Only Delivery
KHATJUNKER,EQ,0.96-1.44,20.0,0.0,,EQ,9999.0,False,Only Delivery
KHAZANCHI$,SM,548.45-822.65,20.0,0.0,,SM,9999.0,False,Only Delivery
KHFM,SL,55.95-83.85,19.96,464121.6666666667,SM,SL,0.0,False,Only Delivery
KHFM,SM,55.95-83.85,19.96,464121.6666666667,SM,SM,0.0,False,Only Delivery
KHFM,SO,55.95-83.85,19.96,464121.6666666667,SM,SO,0.0,False,Only Delivery
KHFM,SQ,28.80-43.20,20.0,464121.6666666667,SM,SQ,0.0,False,Only Delivery
KHFM,ST,55.95-83.85,19.96,464121.6666666667,SM,ST,0.0,False,Only Delivery
KHFM-RE,SL,2.25-3.35,19.64,0.0,,SL,9999.0,False,Only Delivery
KHFM-RE,SM,2.25-3.35,19.64,0.0,,SM,9999.0,False,Only Delivery
KHFM-RE,SQ,11.65-17.45,19.93,0.0,,SQ,9999.0,False,Only Delivery
KHFM-RE,ST,2.25-3.35,19.64,0.0,,ST,9999.0,False,Only Delivery
KHOOBSURA$,AF,0.54-0.67,10.74,0.0,,AF,9999.0,False,Only Delivery
KHOOBSURA$,BL,0.60-0.62,1.64,0.0,,BL,9999.0,False,Only Delivery
KHOOBSURA$,EQ,0.57-0.64,5.79,0.0,,EQ,9999.0,False,Only Delivery
KHOOBSURA$,RL,0.54-0.67,10.74,0.0,,RL,9999.0,False,Only Delivery
KICL,BE,4964.50-5486.50,4.99,22599998.5,BE,BE,0.0,False,Only Delivery
KICL,BL,5173.50-5277.50,1.0,22599998.5,BE,BL,0.0,False,Only Delivery
KICL,EQ,4964.50-5486.50,4.99,22599998.5,BE,EQ,0.0,False,Only Delivery
KICL,IQ,5886.50-6505.50,5.0,22599998.5,BE,IQ,0.0,False,Only Delivery
KICL,RL,4180.50-6270.50,20.0,22599998.5,BE,RL,0.0,False,Only Delivery
KIDUJA$,AF,15.75-19.25,10.0,0.0,,AF,9999.0,False,Only Delivery
KIDUJA$,BL,17.32-17.67,1.0,0.0,,BL,9999.0,False,Only Delivery
KIDUJA$,EQ,16.62-18.37,5.0,0.0,,EQ,9999.0,False,Only Delivery
KIDUJA$,RL,15.75-19.25,10.0,0.0,,RL,9999.0,False,Only Delivery
KIFS$,AF,152.30-186.10,9.99,0.0,,AF,9999.0,False,Only Delivery
KIFS$,BL,167.50-170.85,0.99,0.0,,BL,9999.0,False,Only Delivery
KIFS$,EQ,135.40-203.00,19.98,0.0,,EQ,9999.0,False,Only Delivery
KIFS$,RL,152.30-186.10,9.99,0.0,,RL,9999.0,False,Only Delivery
KIL-RE,BE,7.95-18.55,40.0,0.0,,BE,9999.0,False,Only Delivery
KIL-RE,BL,13.15-13.35,0.75,0.0,,BL,9999.0,False,Only Delivery
KIL-RE,EQ,7.95-18.55,40.0,0.0,,EQ,9999.0,False,Only Delivery
KIL-RE,IQ,13.10-30.50,39.91,0.0,,IQ,9999.0,False,Only Delivery
KIL-RE,RL,10.60-15.90,20.0,0.0,,RL,9999.0,False,Only Delivery
KILBUNENGG,EQ,4.72-7.08,20.0,0.0,,EQ,9999.0,False,Only Delivery
KILITC-RE,BE,37.45-87.40,40.01,0.0,,BE,9999.0,False,Only Delivery
KILITC-RE,BL,61.80-63.05,1.0,0.0,,BL,9999.0,False,Only Delivery
KILITC-RE,EQ,37.45-87.40,40.01,0.0,,EQ,9999.0,False,Only Delivery
KILITC-RE,IQ,52.50-122.50,40.0,0.0,,IQ,9999.0,False,Only Delivery
KILITC-RE,RL,56.18-68.67,10.0,0.0,,RL,9999.0,False,Only Delivery
KILITCH,BE,311.20-466.80,20.0,27312379.149999995,EQ,BE,16.72,False,5x
KILITCH,BL,385.15-392.85,0.99,27312379.149999995,EQ,BL,16.72,False,Only Delivery
KILITCH,EQ,311.20-466.80,20.0,27312379.149999995,EQ,EQ,16.72,False,5x
KILITCH,IQ,302.50-453.70,19.99,27312379.149999995,EQ,IQ,16.72,False,Only Delivery
KILITCH,RL,311.20-466.80,20.0,27312379.149999995,EQ,RL,16.72,False,Only Delivery
KILPP,BL,28.15-28.65,0.88,0.0,,BL,9999.0,False,Only Delivery
KILPP,E1,22.75-34.05,19.89,0.0,,E1,9999.0,False,Only Delivery
KILPP,X1,22.75-34.05,19.89,0.0,,X1,9999.0,False,Only Delivery
KIMIABL$,AF,28.50-34.83,10.0,0.0,,AF,9999.0,False,Only Delivery
KIMIABL$,BL,31.35-31.98,0.99,0.0,,BL,9999.0,False,Only Delivery
KIMIABL$,EQ,28.50-34.83,10.0,0.0,,EQ,9999.0,False,Only Delivery
KIMIABL$,RL,28.50-34.83,10.0,0.0,,RL,9999.0,False,Only Delivery
KIMS,BE,573.50-860.20,20.0,103459863.73333333,EQ,BE,11.36,False,5x
KIMS,BL,709.70-724.00,1.0,103459863.73333333,EQ,BL,11.36,False,Only Delivery
KIMS,EQ,573.50-860.20,20.0,103459863.73333333,EQ,EQ,11.36,False,5x
KIMS,IQ,581.40-872.10,20.0,103459863.73333333,EQ,IQ,11.36,False,Only Delivery
KIMS,RL,645.20-788.50,10.0,103459863.73333333,EQ,RL,11.36,False,Only Delivery
KIMS,T0,709.70-724.00,1.0,103459863.73333333,EQ,T0,11.36,False,Only Delivery
KIMS,TL,709.70-724.00,1.0,103459863.73333333,EQ,TL,11.36,False,Only Delivery
KINETICENG,BE,51.20-76.80,20.0,0.0,,BE,9999.0,False,Only Delivery
KINETICENG,EQ,56.64-84.96,20.0,0.0,,EQ,9999.0,False,Only Delivery
KINGFA,BE,4331.10-4786.90,5.0,12465098.5,BE,BE,0.0,False,Only Delivery
KINGFA,BL,4513.50-4604.50,1.0,12465098.5,BE,BL,0.0,False,Only Delivery
KINGFA,EQ,4331.10-4786.90,5.0,12465098.5,BE,EQ,0.0,False,Only Delivery
KINGFA,IQ,4048.50-4474.50,5.0,12465098.5,BE,IQ,0.0,False,Only Delivery
KINGFA,RL,3647.20-5470.80,20.0,12465098.5,BE,RL,0.0,False,Only Delivery
KINGSINFR$,AF,139.70-170.70,9.99,0.0,,AF,9999.0,False,Only Delivery
KINGSINFR$,BL,153.65-156.75,1.0,0.0,,BL,9999.0,False,Only Delivery
KINGSINFR$,EQ,124.20-186.20,19.97,0.0,,EQ,9999.0,False,Only Delivery
KINGSINFR$,RL,139.70-170.70,9.99,0.0,,RL,9999.0,False,Only Delivery
KINGSINTL,EQ,0.56-0.84,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIOCL,BE,403.15-445.55,5.0,35899023.13333333,EQ,BE,27.93,False,Only Delivery
KIOCL,BL,420.10-428.55,1.0,35899023.13333333,EQ,BL,27.93,False,Only Delivery
KIOCL,EQ,403.15-445.55,5.0,35899023.13333333,EQ,EQ,27.93,False,Only Delivery
KIOCL,IQ,409.75-452.85,5.0,35899023.13333333,EQ,IQ,27.93,False,Only Delivery
KIOCL,RL,339.50-509.20,20.0,35899023.13333333,EQ,RL,27.93,False,Only Delivery
KIOCL,T0,420.10-428.55,1.0,35899023.13333333,EQ,T0,27.93,False,Only Delivery
KIOCL,TL,420.10-428.55,1.0,35899023.13333333,EQ,TL,27.93,False,Only Delivery
KIRANOVER,EQ,1.44-2.16,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIRANVYPA$,AF,193.00-235.80,9.98,0.0,,AF,9999.0,False,Only Delivery
KIRANVYPA$,BL,212.25-216.50,0.99,0.0,,BL,9999.0,False,Only Delivery
KIRANVYPA$,EQ,171.55-257.25,19.99,0.0,,EQ,9999.0,False,Only Delivery
KIRANVYPA$,RL,193.00-235.80,9.98,0.0,,RL,9999.0,False,Only Delivery
KIRIINDUS,BE,431.35-646.95,19.99,276889447.40000004,EQ,BE,18.31,False,5x
KIRIINDUS,BL,533.75-544.50,1.0,276889447.40000004,EQ,BL,18.31,False,Only Delivery
KIRIINDUS,EQ,431.35-646.95,19.99,276889447.40000004,EQ,EQ,18.31,False,5x
KIRIINDUS,IQ,436.35-654.45,19.99,276889447.40000004,EQ,IQ,18.31,False,Only Delivery
KIRIINDUS,RL,431.35-646.95,19.99,276889447.40000004,EQ,RL,18.31,False,Only Delivery
KIRLFER,BE,361.80-542.60,19.99,0.0,,BE,9999.0,False,Only Delivery
KIRLFER,BL,447.70-456.70,1.0,0.0,,BL,9999.0,False,Only Delivery
KIRLFER,BO,361.80-542.60,19.99,0.0,,BO,9999.0,False,Only Delivery
KIRLFER,EQ,361.80-542.60,19.99,0.0,,EQ,9999.0,False,Only Delivery
KIRLFER,IQ,373.80-560.60,19.99,0.0,,IQ,9999.0,False,Only Delivery
KIRLFER,RL,361.80-542.60,19.99,0.0,,RL,9999.0,False,Only Delivery
KIRLOSBROS,BE,1489.20-2233.80,20.0,130119292.10000001,EQ,BE,19.46,False,5x
KIRLOSBROS,BL,1842.90-1880.10,1.0,130119292.10000001,EQ,BL,19.46,False,Only Delivery
KIRLOSBROS,EQ,1489.20-2233.80,20.0,130119292.10000001,EQ,EQ,19.46,False,5x
KIRLOSBROS,IQ,1513.60-2270.40,20.0,130119292.10000001,EQ,IQ,19.46,False,Only Delivery
KIRLOSBROS,RL,1489.20-2233.80,20.0,130119292.10000001,EQ,RL,19.46,False,Only Delivery
KIRLOSBROS,T0,1842.90-1880.10,1.0,130119292.10000001,EQ,T0,19.46,False,Only Delivery
KIRLOSBROS,TL,1842.90-1880.10,1.0,130119292.10000001,EQ,TL,19.46,False,Only Delivery
KIRLOSELEC,EQ,8.20-12.30,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIRLOSENG,BE,812.20-1218.20,20.0,366677405.40000004,EQ,BE,16.58,False,5x
KIRLOSENG,BL,1005.05-1025.35,1.0,366677405.40000004,EQ,BL,16.58,False,Only Delivery
KIRLOSENG,EQ,812.20-1218.20,20.0,366677405.40000004,EQ,EQ,16.58,False,5x
KIRLOSENG,IQ,815.20-1222.70,20.0,366677405.40000004,EQ,IQ,16.58,False,Only Delivery
KIRLOSENG,RL,812.20-1218.20,20.0,366677405.40000004,EQ,RL,16.58,False,Only Delivery
KIRLOSENG,T0,1005.05-1025.35,1.0,366677405.40000004,EQ,T0,16.58,False,Only Delivery
KIRLOSENG,TL,1005.05-1025.35,1.0,366677405.40000004,EQ,TL,16.58,False,Only Delivery
KIRLOSFERR,BE,1.12-1.68,20.0,0.0,,BE,9999.0,False,Only Delivery
KIRLOSFERR,EQ,1.40-2.10,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIRLOSIND,BE,3008.60-4512.80,20.0,12541006.533333331,EQ,BE,15.26,False,5x
KIRLOSIND,BL,3723.10-3798.30,1.0,12541006.533333331,EQ,BL,15.26,False,Only Delivery
KIRLOSIND,EQ,3008.60-4512.80,20.0,12541006.533333331,EQ,EQ,15.26,False,5x
KIRLOSIND,IQ,3010.40-4515.40,20.0,12541006.533333331,EQ,IQ,15.26,False,Only Delivery
KIRLOSIND,RL,3008.60-4512.80,20.0,12541006.533333331,EQ,RL,15.26,False,Only Delivery
KIRLOSINV,BE,2.84-4.26,20.0,0.0,,BE,9999.0,False,Only Delivery
KIRLOSINV,EQ,2.84-4.26,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIRLOSPNEU,BE,7.20-10.80,20.0,0.0,,BE,9999.0,False,Only Delivery
KIRLOSPNEU,EQ,7.20-10.80,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIRLPNU,BE,883.40-1325.00,20.0,114835039.3,EQ,BE,17.87,False,5x
KIRLPNU,BL,1093.20-1115.20,1.0,114835039.3,EQ,BL,17.87,False,Only Delivery
KIRLPNU,EQ,883.40-1325.00,20.0,114835039.3,EQ,EQ,17.87,False,5x
KIRLPNU,IQ,895.20-1342.80,20.0,114835039.3,EQ,IQ,17.87,False,Only Delivery
KIRLPNU,RL,883.40-1325.00,20.0,114835039.3,EQ,RL,17.87,False,Only Delivery
KIRLPNU,T0,1093.20-1115.20,1.0,114835039.3,EQ,T0,17.87,False,Only Delivery
KIRLPNU,TL,1093.20-1115.20,1.0,114835039.3,EQ,TL,17.87,False,Only Delivery
KISAAN$,AF,21.48-26.25,9.99,0.0,,AF,9999.0,False,Only Delivery
KISAAN$,BL,23.63-24.10,0.98,0.0,,BL,9999.0,False,Only Delivery
KISAAN$,EQ,21.48-26.25,9.99,0.0,,EQ,9999.0,False,Only Delivery
KISAAN$,RL,21.48-26.25,9.99,0.0,,RL,9999.0,False,Only Delivery
KISAN$,AF,26.81-32.76,9.99,0.0,,AF,9999.0,False,Only Delivery
KISAN$,BL,29.49-30.08,0.99,0.0,,BL,9999.0,False,Only Delivery
KISAN$,EQ,23.83-35.74,19.99,0.0,,EQ,9999.0,False,Only Delivery
KISAN$,RL,26.81-32.76,9.99,0.0,,RL,9999.0,False,Only Delivery
KITEX,BE,164.16-246.24,20.0,186657423.92,EQ,BE,24.64,False,5x
KITEX,BL,203.14-207.25,1.0,186657423.92,EQ,BL,24.64,False,Only Delivery
KITEX,EQ,164.16-246.24,20.0,186657423.92,EQ,EQ,24.64,False,5x
KITEX,IQ,162.42-243.63,20.0,186657423.92,EQ,IQ,24.64,False,Only Delivery
KITEX,RL,164.16-246.24,20.0,186657423.92,EQ,RL,24.64,False,Only Delivery
KITSTEEL,EQ,0.80-1.20,20.0,0.0,,EQ,9999.0,False,Only Delivery
KIZI$,SM,13.51-14.94,5.03,0.0,,SM,9999.0,False,Only Delivery
KIZI$,ST,13.51-14.94,5.03,0.0,,ST,9999.0,False,Only Delivery
KJINTL,EQ,1.48-2.22,20.0,0.0,,EQ,9999.0,False,Only Delivery
KJMCCORP$,AF,62.10-75.90,10.0,0.0,,AF,9999.0,False,Only Delivery
KJMCCORP$,BL,68.31-69.69,1.0,0.0,,BL,9999.0,False,Only Delivery
KJMCCORP$,EQ,55.20-82.80,20.0,0.0,,EQ,9999.0,False,Only Delivery
KJMCCORP$,RL,62.10-75.90,10.0,0.0,,RL,9999.0,False,Only Delivery
KJMCFIN$,AF,75.60-92.40,10.0,0.0,,AF,9999.0,False,Only Delivery
KJMCFIN$,BL,83.16-84.84,1.0,0.0,,BL,9999.0,False,Only Delivery
KJMCFIN$,EQ,67.20-100.80,20.0,0.0,,EQ,9999.0,False,Only Delivery
KJMCFIN$,RL,75.60-92.40,10.0,0.0,,RL,9999.0,False,Only Delivery
KKALPANAI$,AF,9.32-11.39,10.0,0.0,,AF,9999.0,False,Only Delivery
KKALPANAI$,BE,9.84-10.87,4.97,0.0,,BE,9999.0,False,Only Delivery
KKALPANAI$,BL,10.25-10.46,1.01,0.0,,BL,9999.0,False,Only Delivery
KKALPANAI$,EQ,9.84-10.87,4.97,0.0,,EQ,9999.0,False,Only Delivery
KKALPANAI$,RL,9.32-11.39,10.0,0.0,,RL,9999.0,False,Only Delivery
KKCL,BE,415.00-622.40,19.99,8578214.416666666,EQ,BE,12.86,False,5x
KKCL,BL,513.55-523.85,0.99,8578214.416666666,EQ,BL,12.86,False,Only Delivery
KKCL,EQ,415.00-622.40,19.99,8578214.416666666,EQ,EQ,12.86,False,5x
KKCL,IQ,414.05-621.05,20.0,8578214.416666666,EQ,IQ,12.86,False,Only Delivery
KKCL,RL,415.00-622.40,19.99,8578214.416666666,EQ,RL,12.86,False,Only Delivery
KKJEWELS,SL,86.30-129.40,19.98,3745816.6666666665,SM,SL,0.0,False,Only Delivery
KKJEWELS,SM,86.30-129.40,19.98,3745816.6666666665,SM,SM,0.0,False,Only Delivery
KKJEWELS,SQ,102.40-153.60,20.0,3745816.6666666665,SM,SQ,0.0,False,Only Delivery
KKJEWELS,ST,86.30-129.40,19.98,3745816.6666666665,SM,ST,0.0,False,Only Delivery
KKSHL$,SM,34.64-51.96,20.0,0.0,,SM,9999.0,False,Only Delivery
KKVAPOW,SL,510.90-564.60,4.99,0.0,,SL,0.0,False,Only Delivery
KKVAPOW,SM,510.90-564.60,4.99,0.0,,SM,0.0,False,Only Delivery
KKVAPOW,SO,510.90-564.60,4.99,0.0,,SO,0.0,False,Only Delivery
KKVAPOW,SQ,304.00-336.00,5.0,0.0,,SQ,0.0,False,Only Delivery
KKVAPOW,ST,510.90-564.60,4.99,0.0,,ST,0.0,False,Only Delivery
KLBRENG-B$,AF,502.75-614.45,10.0,0.0,,AF,9999.0,False,Only Delivery
KLBRENG-B$,BL,553.05-564.15,0.99,0.0,,BL,9999.0,False,Only Delivery
KLBRENG-B$,EQ,446.90-670.30,20.0,0.0,,EQ,9999.0,False,Only Delivery
KLBRENG-B$,RL,502.75-614.45,10.0,0.0,,RL,9999.0,False,Only Delivery
KLL,SL,41.65-62.45,19.98,3980986.6666666665,SM,SL,0.0,False,Only Delivery
KLL,SM,41.65-62.45,19.98,3980986.6666666665,SM,SM,0.0,False,Only Delivery
KLL,SQ,60.00-90.00,20.0,3980986.6666666665,SM,SQ,0.0,False,Only Delivery
KLL,ST,41.65-62.45,19.98,3980986.6666666665,SM,ST,0.0,False,Only Delivery
KLRFM$,AF,111.90-136.70,9.98,0.0,,AF,9999.0,False,Only Delivery
KLRFM$,BL,123.05-125.50,0.99,0.0,,BL,9999.0,False,Only Delivery
KLRFM$,EQ,99.45-149.15,19.99,0.0,,EQ,9999.0,False,Only Delivery
KLRFM$,RL,111.90-136.70,9.98,0.0,,RL,9999.0,False,Only Delivery
KMCSHIL$,AF,61.99-75.76,10.0,0.0,,AF,9999.0,False,Only Delivery
KMCSHIL$,BL,68.19-69.56,0.99,0.0,,BL,9999.0,False,Only Delivery
KMCSHIL$,EQ,55.10-82.65,20.0,0.0,,EQ,9999.0,False,Only Delivery
KMCSHIL$,RL,61.99-75.76,10.0,0.0,,RL,9999.0,False,Only Delivery
KMEW,BE,2230.40-3345.40,20.0,854958155.8000001,EQ,BE,22.41,False,5x
KMEW,BL,2760.10-2815.70,1.0,854958155.8000001,EQ,BL,22.41,False,Only Delivery
KMEW,EQ,2230.40-3345.40,20.0,854958155.8000001,EQ,EQ,22.41,False,5x
KMEW,IQ,2161.00-3241.40,20.0,854958155.8000001,EQ,IQ,22.41,False,Only Delivery
KMEW,RL,2509.20-3066.60,10.0,854958155.8000001,EQ,RL,22.41,False,Only Delivery
KMGMILK$,AF,43.20-52.80,10.0,0.0,,AF,9999.0,False,Only Delivery
KMGMILK$,BE,45.60-50.40,5.0,0.0,,BE,9999.0,False,Only Delivery
KMGMILK$,BL,47.52-48.48,1.0,0.0,,BL,9999.0,False,Only Delivery
KMGMILK$,EQ,45.60-50.40,5.0,0.0,,EQ,9999.0,False,Only Delivery
KMGMILK$,RL,43.20-52.80,10.0,0.0,,RL,9999.0,False,Only Delivery
KML,RV,80.00-319.00,59.9,0.0,,RV,9999.0,False,Only Delivery
KMSMEDI$,SM,120.20-132.80,4.98,0.0,,SM,9999.0,False,Only Delivery
KMSMEDI$,ST,120.20-132.80,4.98,0.0,,ST,9999.0,False,Only Delivery
KMSUGAR,BE,22.06-33.09,20.0,1723125.3933333333,EQ,BE,15.04,False,Only Delivery
KMSUGAR,BL,27.30-27.85,1.0,1723125.3933333333,EQ,BL,15.04,False,Only Delivery
KMSUGAR,EQ,22.06-33.09,20.0,1723125.3933333333,EQ,EQ,15.04,False,Only Delivery
KMSUGAR,IQ,22.24-33.36,20.0,1723125.3933333333,EQ,IQ,15.04,False,Only Delivery
KMSUGAR,RL,22.06-33.09,20.0,1723125.3933333333,EQ,RL,15.04,False,Only Delivery
KNAGRI,SL,187.20-280.80,20.0,7536440.0,SM,SL,0.0,False,Only Delivery
KNAGRI,SM,187.20-280.80,20.0,7536440.0,SM,SM,0.0,False,Only Delivery
KNAGRI,SQ,60.00-90.00,20.0,7536440.0,SM,SQ,0.0,False,Only Delivery
KNAGRI,ST,187.20-280.80,20.0,7536440.0,SM,ST,0.0,False,Only Delivery
KNRCON,BE,143.56-215.35,20.0,181244002.72,EQ,BE,13.77,False,5x
KNRCON,BL,177.66-181.25,1.0,181244002.72,EQ,BL,13.77,False,Only Delivery
KNRCON,EQ,143.56-215.35,20.0,181244002.72,EQ,EQ,13.77,False,5x
KNRCON,IQ,144.96-217.44,20.0,181244002.72,EQ,IQ,13.77,False,Only Delivery
KNRCON,RL,143.56-215.35,20.0,181244002.72,EQ,RL,13.77,False,Only Delivery
KOCONSINAV,EQ,59.20-88.80,20.0,0.0,,EQ,9999.0,False,Only Delivery
KODYTECH,SL,570.15-855.15,20.0,25483706.666666668,SM,SL,0.0,False,Only Delivery
KODYTECH,SM,570.15-855.15,20.0,25483706.666666668,SM,SM,0.0,False,Only Delivery
KODYTECH,SQ,128.00-192.00,20.0,25483706.666666668,SM,SQ,0.0,False,Only Delivery
KODYTECH,ST,570.15-855.15,20.0,25483706.666666668,SM,ST,0.0,False,Only Delivery
KOHINOOR,BE,24.83-37.24,19.99,963102.2666666666,EQ,BE,17.87,False,Only Delivery
KOHINOOR,BL,30.72-31.35,1.01,963102.2666666666,EQ,BL,17.87,False,Only Delivery
KOHINOOR,BZ,24.83-37.24,19.99,963102.2666666666,EQ,BZ,17.87,False,Only Delivery
KOHINOOR,EQ,24.83-37.24,19.99,963102.2666666666,EQ,EQ,17.87,False,Only Delivery
KOHINOOR,IQ,25.12-37.68,20.0,963102.2666666666,EQ,IQ,17.87,False,Only Delivery
KOHINOOR,RL,24.83-37.24,19.99,963102.2666666666,EQ,RL,17.87,False,Only Delivery
